Datum,Zahl 1,Zahl 2,Zahl 3,Zahl 4,Zahl 5,Zahl 6,Zusatzzahl,Gesamt - Ausbezahlt,6er - Gewinner,6er - Betrag,6er - Ausbezahlt,5er ZZ - Gewinner,5er ZZ - Betrag,5er ZZ - Ausbezahlt,5er - Gewinner,5er - Betrag,5er - Ausbezahlt,4er ZZ - Gewinner,4er ZZ - Betrag,4er ZZ - Ausbezahlt,4er - Gewinner,4er - Betrag,4er - Ausbezahlt,3er ZZ - Gewinner,3er ZZ - Betrag,3er ZZ - Ausbezahlt,3er - Gewinner,3er - Betrag,3er - Ausbezahlt,ZZ - Gewinner,ZZ - Betrag,ZZ - Ausbezahlt,6er - Pott Start,6er - Pott Bonus
2011-07-24,4,12,14,22,32,44,15,1395326.6,DJP,1990163.6,0.0,,,,258,704.0,181632.0,,,,8289,36.1,299232.9,,,,121233,4.3,521301.9,357418,1.1,393159.8,779281.5,1210882.1
2011-07-20,25,32,37,41,42,45,35,881429.2,JP,779281.5,0.0,,,,78,1498.6,116890.8,,,,3667,52.5,192517.5,,,,61871,5.5,340290.5,210664,1.1,231730.4,,779281.5
2011-07-17,4,9,11,17,31,33,6,3429367.0,3,669566.1,2008698.3,,,,182,1013.0,184366.0,,,,8399,36.2,304043.8,,,,131776,4.1,540281.6,356343,1.1,391977.3,779513.6,-109947.5
2011-07-13,8,17,24,34,37,38,15,901040.6,JP,779513.6,0.0,,,,96,1217.9,116918.4,,,,4585,42.0,192570.0,,,,70501,4.8,338404.8,230134,1.1,253147.4,,779513.6
2011-07-10,4,25,29,33,34,44,40,9760010.3,1,7254065.0,7254065.0,,,,244,1355.8,330815.2,,,,12042,45.3,545502.6,,,,202853,4.7,953409.1,614744,1.1,676218.4,5048501.9,2205563.1
2011-07-06,5,6,17,22,24,35,45,1915701.3,4JP,5048501.9,0.0,,,,199,1273.3,253386.7,,,,9915,42.1,417421.5,,,,165928,4.4,730083.2,468009,1.1,514809.9,3359160.6,1689341.3
2011-07-03,10,22,25,31,36,39,26,1685060.1,3JP,3359160.6,0.0,,,,187,1163.3,217537.1,,,,8152,44.0,358688.0,,,,130652,4.8,627129.6,437914,1.1,481705.4,908887.84,2450272.76
2011-06-29,2,3,14,25,38,41,1,1199997.4,DJP,908887.84,0.0,,,,123,1264.4,155521.2,,,,5337,48.0,256176.0,,,,91519,4.9,448443.1,308961,1.1,339857.1,872025.8,36862.04
2011-06-26,7,10,16,17,39,43,11,1020450.5,JP,872025.8,0.0,,,,151,866.2,130796.2,,,,6549,32.9,215462.1,,,,91762,4.1,376224.2,270880,1.1,297968.0,,872025.8
2011-06-22,14,17,27,32,34,41,7,1926295.9,2,500000.0,1000000.0,,,,127,900.5,114363.5,,,,5366,35.1,188346.6,,,,74494,4.5,335223.0,262148,1.1,288362.8,,500000.0
2011-06-19,8,16,19,26,35,40,37,2045307.1,1,1000000.0,1000000.0,,,,145,981.2,142274.0,,,,6216,37.7,234343.2,,,,95360,4.3,410048.0,235129,1.1,258641.9,,1000000.0
2011-06-15,9,11,15,17,30,43,1,3131351.1,1,1970413.0,1970413.0,,,,117,1311.6,153457.2,,,,5803,43.6,253010.8,,,,99384,4.5,447228.0,279311,1.1,307242.1,947290.3,1023122.7
2011-06-12,6,13,14,24,27,44,3,1126267.1,JP,947290.3,0.0,,,,126,1127.7,142090.2,,,,5562,42.1,234160.2,,,,89509,4.6,411741.4,307523,1.1,338275.3,,947290.3
2011-06-08,6,15,21,34,38,42,9,1920923.9,1,1000000.0,1000000.0,,,,100,1150.7,115070.0,,,,4278,44.3,189515.4,,,,67711,4.9,331783.9,258686,1.1,284554.6,,1000000.0
2011-06-05,8,15,16,18,21,29,11,9668452.9,1,7157717.8,7157717.8,,,,284,1139.6,323646.4,,,,13300,40.1,533330.0,,,,214978,4.4,945903.2,643505,1.1,707855.5,4999945.2,2157772.6
2011-06-01,4,6,8,11,38,43,40,1958061.4,4JP,4999945.2,0.0,,,,220,1173.8,258236.0,,,,10416,40.9,426014.4,,,,171134,4.4,752989.6,473474,1.1,520821.4,3278312.1,1721633.1
2011-05-29,1,14,26,28,30,35,6,1599511.2,3JP,3278312.1,0.0,,,,136,1526.6,207617.6,,,,7954,43.0,342022.0,,,,132756,4.5,597402.0,411336,1.1,452469.6,1894193.9,1384118.2
2011-05-25,2,11,16,18,28,43,37,1121649.2,DJP,1894193.9,0.0,,,,109,1393.1,151847.9,,,,6000,41.7,250200.0,,,,99568,4.4,438099.2,255911,1.1,281502.1,881852.0,1012341.9
2011-05-22,2,17,24,33,38,43,28,1025686.4,JP,881852.0,0.0,,,,119,1111.5,132268.5,,,,4768,45.7,217897.6,,,,79542,4.8,381801.6,267017,1.1,293718.7,,881852.0
2011-05-18,5,9,24,25,31,45,18,3236880.1,1,2026403.6,2026403.6,,,,123,1315.1,161757.3,,,,6291,42.4,266738.4,,,,104562,4.5,470529.0,283138,1.1,311451.8,947962.3,1078441.3
2011-05-15,2,18,21,22,29,40,37,1049874.3,JP,947962.3,0.0,,,,91,1562.5,142187.5,,,,5475,42.8,234330.0,,,,90170,4.6,414782.0,235068,1.1,258574.8,,947962.3
2011-05-11,4,6,24,26,28,42,25,3181128.7,1,2013729.3,2013729.3,,,,160,974.2,155872.0,,,,6375,40.3,256912.5,,,,104428,4.3,449040.4,277795,1.1,305574.5,974541.2,1039188.1
2011-05-08,3,5,6,33,36,44,22,1114675.2,JP,974541.2,0.0,,,,119,1228.4,146179.6,,,,5640,42.7,240828.0,,,,96482,4.4,424520.8,275588,1.1,303146.8,,974541.2
2011-05-04,4,10,21,37,40,43,20,1957788.9,1,1000000.0,1000000.0,,,,89,1416.7,126086.3,,,,4414,47.1,207899.4,,,,76653,4.8,367934.4,232608,1.1,255868.8,,1000000.0
2011-05-01,15,24,25,32,38,41,28,3629547.1,1,2060339.1,2060339.1,,,,161,1241.5,199881.5,,,,7483,44.0,329252.0,,,,113401,5.1,578345.1,419754,1.1,461729.4,727777.5,1332561.6
2011-04-27,2,8,9,16,32,44,14,817728.9,JP,727777.5,0.0,,,,108,1010.8,109166.4,,,,4798,37.5,179925.0,,,,73265,4.3,315039.5,194180,1.1,213598.0,,727777.5
2011-04-24,2,5,14,20,33,43,30,5422778.9,1,3673362.5,3673362.5,,,,180,1282.8,230904.0,,,,8853,43.0,380679.0,,,,146806,4.6,675307.6,420478,1.1,462525.8,2133899.1,1539463.4
2011-04-20,8,13,14,25,34,39,44,1297060.7,DJP,2133899.1,0.0,,,,139,1239.2,172248.8,,,,6075,46.7,283702.5,,,,103072,4.9,505052.8,305506,1.1,336056.6,985513.0,1148386.1
2011-04-17,4,16,21,22,29,42,32,1091044.5,JP,985513.0,0.0,,,,127,1163.9,147815.3,,,,5916,41.2,243739.2,,,,96642,4.4,425224.8,249332,1.1,274265.2,,985513.0
2011-04-13,7,9,18,22,31,44,24,1953370.2,1,1000000.0,1000000.0,,,,141,897.4,126533.4,,,,5292,39.4,208504.8,,,,82972,4.4,365076.8,230232,1.1,253255.2,,1000000.0
2011-04-10,2,5,13,15,19,26,43,5658716.5,1,3834674.3,3834674.3,,,,267,908.3,242516.1,,,,11172,35.8,399957.6,,,,171900,4.1,704790.0,433435,1.1,476778.5,2217855.7,1616818.6
2011-04-06,10,16,33,38,40,41,35,1410172.0,DJP,2217855.7,0.0,,,,127,1482.7,188302.9,,,,6915,44.9,310483.5,,,,118274,4.6,544060.4,333932,1.1,367325.2,962452.9,1255402.8
2011-04-03,13,15,27,35,36,38,11,1154847.9,JP,962452.9,0.0,,,,123,1173.7,144365.1,,,,5631,42.3,238191.3,,,,87995,4.8,422376.0,318105,1.1,349915.5,,962452.9
2011-03-30,15,19,23,29,34,39,16,5116877.7,1,3495305.3,3495305.3,,,,195,1089.0,212355.0,,,,8766,39.9,349763.4,,,,138505,4.4,609422.0,409120,1.1,450032.0,2079586.1,1415719.2
2011-03-27,17,20,22,25,32,39,43,1443326.6,DJP,2079586.1,0.0,,,,152,1263.4,192036.8,,,,7068,44.8,316646.4,,,,117450,4.7,552015.0,347844,1.1,382628.4,799259.5,1280326.6
2011-03-23,1,2,9,24,35,37,12,927404.2,JP,799259.5,0.0,,,,81,1480.1,119888.1,,,,3852,51.3,197607.6,,,,68939,5.1,351588.9,234836,1.1,258319.6,,799259.5
2011-03-20,7,8,22,24,29,41,30,2151215.1,2,504174.6,1008349.2,,,,128,1181.6,151244.8,,,,5779,43.1,249074.9,,,,99934,4.4,439709.6,275306,1.1,302836.6,,504174.6
2011-03-16,6,18,19,20,24,26,37,7926393.7,2,2910823.4,5821646.8,,,,221,1287.3,284493.3,,,,10934,42.9,469068.6,,,,181995,4.5,818977.5,483825,1.1,532207.5,3924931.2,-1014107.8
2011-03-13,9,14,20,25,37,42,8,1979896.9,3JP,3924931.2,0.0,,,,166,1504.9,249813.4,,,,8022,51.3,411528.6,,,,139666,5.2,726263.2,538447,1.1,592291.7,2259474.5,1665456.7
2011-03-09,12,17,20,22,27,44,10,1437514.8,DJP,2259474.5,0.0,,,,168,1109.5,186396.0,,,,8006,38.4,307430.4,,,,119653,4.5,538438.5,368409,1.1,405249.9,1016821.3,1242653.2
2011-03-06,4,16,19,32,36,37,3,1240788.7,JP,1016821.3,0.0,,,,100,1525.2,152520.0,,,,5157,48.8,251661.6,,,,87822,5.0,439110.0,361361,1.1,397497.1,,1016821.3
2011-03-02,3,11,17,25,28,42,32,1953561.9,1,1000000.0,1000000.0,,,,146,874.3,127647.8,,,,6045,34.8,210366.0,,,,92328,4.0,369312.0,223851,1.1,246236.1,,1000000.0
2011-02-27,21,22,25,28,41,45,31,12256422.0,1,8842084.1,8842084.1,,,,356,1273.1,453223.6,,,,16110,46.4,747504.0,,,,272877,4.8,1309809.6,821637,1.1,903800.7,5820590.2,3021493.9
2011-02-23,3,13,17,20,28,29,15,2247455.4,4JP,5820590.2,0.0,,,,297,999.9,296970.3,,,,13324,36.7,488990.8,,,,208101,4.1,853214.1,552982,1.1,608280.2,3840698.1,1979892.1
2011-02-20,3,8,20,37,38,44,45,1841314.8,3JP,3840698.1,0.0,,,,167,1454.2,242851.4,,,,8753,45.7,400012.1,,,,147505,4.8,708024.0,445843,1.1,490427.3,2221676.2,1619021.9
2011-02-16,1,18,21,24,27,45,10,1466312.0,DJP,2221676.2,0.0,,,,142,1332.1,189158.2,,,,7255,43.0,311965.0,,,,115725,4.7,543907.5,382983,1.1,421281.3,960585.9,1261090.3
2011-02-13,6,17,34,39,40,43,29,1104944.7,JP,960585.9,0.0,,,,123,1171.4,144082.2,,,,5066,46.9,237595.4,,,,88981,4.7,418210.7,277324,1.1,305056.4,,960585.9
2011-02-09,2,4,9,11,17,24,16,3765811.5,1,2279514.7,2279514.7,,,,278,702.7,195350.6,,,,10736,30.0,322080.0,,,,150030,3.8,570114.0,362502,1.1,398752.2,977020.8,1302493.9
2011-02-06,1,2,10,26,27,34,16,1096388.4,JP,977020.8,0.0,,,,139,1054.3,146547.7,,,,6116,39.5,241582.0,,,,100361,4.2,421516.2,260675,1.1,286742.5,,977020.8
2011-02-02,3,16,19,22,23,28,24,5552639.9,1,3740344.6,3740344.6,,,,183,1309.0,239547.0,,,,9654,40.9,394848.6,,,,161547,4.3,694652.1,439316,1.1,483247.6,2143242.7,1597101.9
2011-01-30,2,10,15,19,37,41,13,1509329.6,DJP,2143242.7,0.0,,,,130,1515.6,197028.0,,,,7268,44.7,324879.6,,,,120752,4.7,567534.4,381716,1.1,419887.6,829704.0,1313538.7
2011-01-26,8,10,19,22,34,44,21,966393.5,JP,829704.0,0.0,,,,114,1091.7,124453.8,,,,5395,38.0,205010.0,,,,82948,4.4,364971.2,247235,1.1,271958.5,,829704.0
2011-01-23,2,13,33,37,41,45,12,3788791.5,3,736185.1,2208555.3,,,,167,1202.4,200800.8,,,,7790,42.5,331075.0,,,,121932,4.8,585273.6,420988,1.1,463086.8,869805.0,-133619.9
2011-01-19,3,19,23,35,43,44,24,990849.6,JP,869805.0,0.0,,,,92,1418.1,130465.2,,,,5041,42.7,215250.7,,,,83756,4.5,376902.0,243847,1.1,268231.7,,869805.0
2011-01-16,1,2,10,11,15,16,25,5865474.4,1,3987712.8,3987712.8,,,,260,970.0,252200.0,,,,11378,36.5,415297.0,,,,169933,4.3,730711.9,435957,1.1,479552.7,2306207.1,1681505.7
2011-01-12,3,6,10,12,19,38,15,1532805.6,DJP,2306207.1,0.0,,,,251,801.6,201201.6,,,,10304,32.2,331788.8,,,,150126,3.9,585491.4,376658,1.1,414323.8,964721.8,1341485.3
2011-01-09,2,4,12,14,24,40,21,1122539.1,JP,964721.8,0.0,,,,187,773.8,144700.6,,,,7016,34.0,238544.0,,,,100733,4.2,423078.6,287469,1.1,316215.9,,964721.8
2011-01-05,8,18,25,30,43,45,1,8633229.5,1,6114970.4,6114970.4,,,,239,1377.4,329198.6,,,,12349,43.9,542121.1,,,,199979,4.8,959899.2,624582,1.1,687040.2,3920248.3,2194722.1
2011-01-02,10,12,21,24,36,42,40,1841274.0,3JP,3920248.3,0.0,,,,233,1039.8,242273.4,,,,10668,37.4,398983.2,,,,156705,4.5,705172.5,449859,1.1,494844.9,2304950.2,1615298.1
2010-12-29,5,6,22,32,42,43,25,1555985.9,DJP,2304950.2,0.0,,,,161,1284.6,206820.6,,,,8008,42.6,341140.8,,,,130762,4.6,601505.2,369563,1.1,406519.3,926098.2,1378852.0
2010-12-26,2,11,12,13,24,26,1,1052206.9,JP,926098.2,0.0,,,,167,831.8,138910.6,,,,6552,34.9,228664.8,,,,98702,4.1,404678.2,254503,1.1,279953.3,,926098.2
2010-12-22,3,7,11,28,35,36,6,12741063.1,1,8905907.2,8905907.2,,,,447,1113.5,497734.5,,,,21499,38.2,821261.8,,,,338351,4.3,1454909.3,964773,1.1,1061250.3,5587458.1,3318449.1
2010-12-19,16,20,26,34,37,43,24,2273098.5,4JP,5587458.1,0.0,,,,243,1225.4,297772.2,,,,11276,43.5,490506.0,,,,182804,4.7,859178.8,568765,1.1,625641.5,3602235.7,1985222.4
2010-12-15,3,9,26,36,38,44,33,1716765.4,3JP,3602235.7,0.0,,,,209,1069.8,223588.2,,,,9195,40.1,368719.5,,,,145115,4.5,653017.5,428582,1.1,471440.2,2111622.8,1490612.9
2010-12-12,7,10,32,33,39,43,5,1592135.5,JP,2111622.8,0.0,,,,140,1445.6,202384.0,,,,7905,42.2,333591.0,,,,131779,4.5,593005.5,421050,1.1,463155.0,762303.0,1349319.8
2010-12-08,1,3,9,39,42,43,22,876093.7,JP,762303.0,0.0,,,,106,1078.7,114342.2,,,,5783,32.6,188525.8,,,,79600,4.2,334320.0,217187,1.1,238905.7,,762303.0
2010-12-05,3,7,10,29,32,42,43,7657908.2,1,5455079.7,5455079.7,,,,249,1180.7,293994.3,,,,12515,38.7,484330.5,,,,197985,4.3,851335.5,521062,1.1,573168.2,3494977.4,1960102.3
2010-12-01,12,15,16,22,29,36,24,1612634.0,3JP,3494977.4,0.0,,,,180,1191.4,214452.0,,,,9777,36.1,352949.7,,,,134322,4.6,617881.2,388501,1.1,427351.1,2065263.2,1429714.2
2010-11-28,3,23,25,26,28,44,38,1431667.1,DJP,2065263.2,0.0,,,,133,1444.0,192052.0,,,,7233,43.8,316805.4,,,,121511,4.6,558950.6,330781,1.1,363859.1,784864.1,1280399.1
2010-11-24,10,13,31,39,44,45,29,903814.4,JP,784864.1,0.0,,,,75,1569.7,117727.5,,,,3975,48.8,193980.0,,,,69399,4.9,340055.1,229138,1.1,252051.8,,784864.1
2010-11-21,1,13,24,30,36,38,19,5562518.3,2,1864444.5,3728889.0,,,,160,1473.0,235680.0,,,,8099,48.0,388752.0,,,,135104,5.1,689030.4,472879,1.1,520166.9,2157603.9,-293159.4
2010-11-17,6,12,13,21,22,40,26,1421987.4,DJP,2157603.9,0.0,,,,130,1411.5,183495.0,,,,7591,39.8,302121.8,,,,121705,4.4,535502.0,364426,1.1,400868.6,934266.2,1223337.7
2010-11-14,6,25,33,38,44,45,4,1101506.5,JP,934266.2,0.0,,,,88,1592.4,140131.2,,,,4703,49.1,230917.3,,,,80866,5.0,404330.0,296480,1.1,326128.0,,934266.2
2010-11-10,4,11,18,30,42,43,31,7757990.9,1,5530516.8,5530516.8,,,,218,1354.8,295346.4,,,,10783,45.1,486313.3,,,,179093,4.8,859646.4,532880,1.1,586168.0,3561538.3,1968978.5
2010-11-07,4,12,22,24,37,42,44,1740097.7,3JP,3561538.3,0.0,,,,197,1174.1,231297.7,,,,8927,42.7,381182.9,,,,145131,4.6,667602.6,418195,1.1,460014.5,2019459.1,1542079.2
2010-11-03,13,16,18,29,39,45,20,1249888.3,DJP,2019459.1,0.0,,,,137,1187.2,162646.4,,,,5817,46.1,268163.7,,,,98710,4.8,473808.0,313882,1.1,345270.2,935118.9,1084340.2
2010-10-31,3,4,13,16,19,43,6,1078073.8,JP,935118.9,0.0,,,,113,1241.3,140266.9,,,,5772,40.0,230880.0,,,,97428,4.2,409197.6,270663,1.1,297729.3,,935118.9
2010-10-27,1,15,24,33,34,44,43,1831305.6,1,1000000.0,1000000.0,,,,81,1365.6,110613.6,,,,4197,43.4,182149.8,,,,65069,4.9,318838.1,199731,1.1,219704.1,,1000000.0
2010-10-24,5,25,31,36,41,43,45,2042465.6,1,1000000.0,1000000.0,,,,86,1594.5,137127.0,,,,4464,50.6,225878.4,,,,76424,5.2,397404.8,256414,1.1,282055.4,,1000000.0
2010-10-20,2,10,12,22,25,34,42,3587662.9,1,2183888.5,2183888.5,,,,184,1003.9,184717.6,,,,8204,37.1,304368.4,,,,125973,4.3,541683.9,339095,1.1,373004.5,952345.5,1231543.0
2010-10-17,23,25,28,30,40,44,11,1136847.2,JP,952345.5,0.0,,,,92,1552.7,142848.4,,,,4489,52.5,235672.5,,,,78812,5.3,417703.6,309657,1.1,340622.7,,952345.5
2010-10-13,2,3,13,30,35,40,20,3584981.8,1,2196800.0,2196800.0,,,,137,1341.2,183744.4,,,,6629,45.7,302945.3,,,,113477,4.7,533341.9,334682,1.1,368150.2,971789.8,1225010.2
2010-10-10,7,9,18,21,24,44,15,1123222.7,JP,971789.8,0.0,,,,121,1204.6,145756.6,,,,6140,39.1,240074.0,,,,101060,4.2,424452.0,284491,1.1,312940.1,,971789.8
2010-10-06,23,27,36,39,40,43,10,5486524.4,2,1840631.0,3681262.0,,,,200,1148.3,229660.0,,,,9327,40.6,378676.2,,,,145721,4.6,670316.6,478736,1.1,526609.6,2150087.5,-309456.5
2010-10-03,1,17,24,25,26,31,36,1533088.5,DJP,2150087.5,0.0,,,,162,1263.8,204735.6,,,,7344,45.9,337089.6,,,,124271,4.8,596500.8,358875,1.1,394762.5,785156.2,1364931.3
2010-09-29,9,17,26,33,35,36,28,909200.7,JP,785156.2,0.0,,,,126,934.7,117772.2,,,,5413,35.8,193785.4,,,,79377,4.3,341321.1,233020,1.1,256322.0,,785156.2
2010-09-26,2,12,15,33,34,45,42,7877706.6,1,5625137.0,5625137.0,,,,279,1069.2,298306.8,,,,11855,41.5,491982.5,,,,188467,4.6,866948.2,541211,1.1,595332.1,3636367.6,1988769.4
2010-09-22,2,9,10,14,29,40,11,1695986.4,3JP,3636367.6,0.0,,,,208,1054.7,219377.6,,,,9801,36.9,361656.9,,,,149712,4.2,628790.4,441965,1.1,486161.5,2173795.0,1462572.6
2010-09-19,6,17,20,26,34,36,16,1538472.0,DJP,2173795.0,0.0,,,,154,1308.2,201462.8,,,,8005,41.5,332207.5,,,,127067,4.6,584508.2,382085,1.1,420293.5,830607.2,1343187.8
2010-09-15,5,6,26,34,35,42,22,951709.2,JP,830607.2,0.0,,,,82,1519.4,124590.8,,,,4233,48.5,205300.5,,,,75592,4.8,362841.6,235433,1.1,258976.3,,830607.2
2010-09-12,1,9,19,34,39,43,8,3774067.0,1,2205765.3,2205765.3,,,,178,1119.4,199253.2,,,,8154,40.3,328606.2,,,,129114,4.5,581013.0,417663,1.1,459429.3,877301.9,1328463.4
2010-09-08,4,30,31,32,34,38,33,1031216.4,JP,877301.9,0.0,,,,99,1329.2,131590.8,,,,4161,52.1,216788.1,,,,70308,5.4,379663.2,275613,1.1,303174.3,,877301.9
2010-09-05,8,10,23,28,29,45,12,1670698.3,1,803068.5,803068.5,,,,124,1324.7,164262.8,,,,5673,48.2,273438.6,,,,97711,4.4,429928.4,,,,,803068.5
2010-09-01,17,23,30,31,33,43,19,1366011.2,1,654604.6,654604.6,,,,78,1716.6,133894.8,,,,4598,48.5,223003.0,,,,73856,4.8,354508.8,,,,,654604.6
2010-08-29,2,15,20,22,27,44,40,1595413.2,1,763924.4,763924.4,,,,90,1736.1,156249.0,,,,5268,49.4,260239.2,,,,88298,4.7,415000.6,,,,,763924.4
2010-08-25,11,19,21,22,31,35,4,4403507.9,3,1007055.7,3021167.1,,,,186,1401.9,260753.4,,,,8806,49.3,434135.8,,,,149446,4.6,687451.6,,,,1746319.1,-739263.4
2010-08-22,5,21,22,38,39,44,26,1195284.6,DJP,1746319.1,0.0,,,,146,1543.1,225292.6,,,,7408,50.6,374844.8,,,,123989,4.8,595147.2,,,,644837.2,1101481.9
2010-08-18,10,20,21,33,37,38,12,697920.1,JP,644837.2,0.0,,,,76,1735.5,131898.0,,,,4132,53.2,219822.4,,,,70653,4.9,346199.7,,,,,644837.2
2010-08-15,2,9,12,20,26,27,17,1637952.0,1,787322.3,787322.3,,,,163,987.9,161027.7,,,,6915,38.8,268302.0,,,,105325,4.0,421300.0,,,,,787322.3
2010-08-11,4,10,14,23,27,39,30,1343382.5,1,645655.9,645655.9,,,,171,772.3,132063.3,,,,5913,37.2,219963.6,,,,84317,4.1,345699.7,,,,,645655.9
2010-08-08,1,6,7,9,19,30,28,4688564.3,3,1056727.6,3170182.8,,,,501,573.3,287223.3,,,,15390,31.1,478629.0,,,,198034,3.8,752529.2,,,,1765739.1,-709011.5
2010-08-04,3,18,26,33,34,41,32,1064520.4,DJP,1765739.1,0.0,,,,164,1242.9,203835.6,,,,6691,48.5,324513.5,,,,114079,4.7,536171.3,,,,769179.3,996559.8
2010-08-01,10,18,22,31,33,38,32,834151.7,JP,769179.3,0.0,,,,75,2097.7,157327.5,,,,4790,54.7,262013.0,,,,86419,4.8,414811.2,,,,,769179.3
2010-07-28,4,28,30,35,43,44,9,2778576.6,1,1723554.1,1723554.1,,,,106,1868.5,198061.0,,,,5515,59.8,329797.0,,,,99465,5.3,527164.5,,,,755221.7,968332.4
2010-07-25,1,15,20,23,43,45,44,822867.6,JP,755221.7,0.0,,,,89,1735.6,154468.4,,,,4797,53.6,257119.2,,,,82256,5.0,411280.0,,,,,755221.7
2010-07-21,4,6,31,37,44,45,2,2763275.4,1,1717197.3,1717197.3,,,,99,1985.9,196604.1,,,,5270,62.1,327267.0,,,,96705,5.4,522207.0,,,,755992.5,961204.8
2010-07-18,13,18,23,29,37,40,43,822346.6,JP,755992.5,0.0,,,,89,1737.4,154628.6,,,,4424,58.2,257476.8,,,,77404,5.3,410241.2,,,,,755992.5
2010-07-14,1,11,19,27,30,35,18,1316001.3,1,631259.9,631259.9,,,,102,1265.8,129111.6,,,,4642,46.3,214924.6,,,,77433,4.4,340705.2,,,,,631259.9
2010-07-11,6,15,32,36,43,44,22,2889166.3,1,1736543.5,1736543.5,,,,133,1633.2,217215.6,,,,6319,57.2,361446.8,,,,110377,5.2,573960.4,,,,674580.9,1061962.6
2010-07-07,6,10,12,16,41,45,8,728522.9,JP,674580.9,0.0,,,,90,1533.1,137979.0,,,,4634,49.6,229846.4,,,,80155,4.5,360697.5,,,,,674580.9
2010-07-04,5,8,18,19,20,32,31,2894236.5,1,1714138.5,1714138.5,,,,176,1265.2,222675.2,,,,8048,46.1,371012.8,,,,133275,4.4,586410.0,,,,625443.9,1088694.6
2010-06-30,5,10,26,36,40,41,9,677344.8,JP,625443.9,0.0,,,,81,1579.4,127931.4,,,,4318,49.3,212877.4,,,,73160,4.6,336536.0,,,,,625443.9
2010-06-27,1,3,12,35,40,43,21,2891544.0,2,859824.0,1719648.0,,,,115,1912.5,219937.5,,,,6675,54.9,366457.5,,,,119490,4.9,585501.0,,,,644376.2,215447.8
2010-06-23,1,13,21,28,37,43,20,702378.0,JP,644376.2,0.0,,,,70,1882.9,131803.0,,,,4385,50.0,219250.0,,,,70265,5.0,351325.0,,,,,644376.2
2010-06-20,11,17,35,39,40,42,27,2934620.2,1,1744366.3,1744366.3,,,,130,1726.2,224406.0,,,,7217,51.8,373840.6,,,,125959,4.7,592007.3,,,,647257.9,1097108.4
2010-06-16,3,23,29,33,34,39,26,700657.0,JP,647257.9,0.0,,,,91,1454.8,132386.8,,,,4569,48.2,220225.8,,,,79101,4.4,348044.4,,,,,647257.9
2010-06-13,1,6,14,18,28,31,3,4471279.0,1,3037596.3,3037596.3,,,,213,1268.7,270233.1,,,,9704,46.4,450265.6,,,,155040,4.6,713184.0,,,,1716402.7,1321193.6
2010-06-09,3,12,19,20,36,40,2,1034477.9,DJP,1716402.7,0.0,,,,155,1256.3,194726.5,,,,7274,44.6,324420.4,,,,114518,4.5,515331.0,,,,764401.8,952000.9
2010-06-06,4,7,17,29,32,37,15,831962.4,JP,764401.8,0.0,,,,129,1212.0,156348.0,,,,5946,43.8,260434.8,,,,94359,4.4,415179.6,,,,,764401.8
2010-06-02,4,10,17,25,35,42,6,1547286.5,1,741820.9,741820.9,,,,92,1649.3,151735.6,,,,4897,51.6,252685.2,,,,83551,4.8,401044.8,,,,,741820.9
2010-05-30,2,7,20,22,23,28,10,4463510.6,2,1506061.3,3012122.6,,,,222,1229.1,272860.2,,,,9624,47.2,454252.8,,,,160950,4.5,724275.0,,,,1678067.4,-172006.1
2010-05-26,7,16,22,31,34,45,32,940116.0,DJP,1678067.4,0.0,,,,112,1576.6,176579.2,,,,5538,53.1,294067.8,,,,95810,4.9,469469.0,,,,814776.9,863290.5
2010-05-23,10,15,17,24,37,38,30,883184.1,JP,814776.9,0.0,,,,82,2032.4,166656.8,,,,4731,58.7,277709.7,,,,84388,5.2,438817.6,,,,,814776.9
2010-05-19,10,20,31,39,41,43,11,1383123.0,1,661830.3,661830.3,,,,74,1829.3,135368.2,,,,4217,53.5,225609.5,,,,70650,5.1,360315.0,,,,,661830.3
2010-05-16,12,24,25,27,30,31,6,2941784.9,1,1790775.6,1790775.6,,,,141,1539.3,217041.3,,,,6944,52.0,361088.0,,,,119350,4.8,572880.0,,,,729658.6,1061117.0
2010-05-12,6,14,16,20,26,39,19,794145.9,JP,729658.6,0.0,,,,89,1676.9,149244.1,,,,5278,47.1,248593.8,,,,90070,4.4,396308.0,,,,,729658.6
2010-05-09,7,9,13,24,35,40,31,3132430.4,1,1874186.2,1874186.2,,,,180,1321.2,237816.0,,,,8486,46.7,396296.2,,,,138696,4.5,624132.0,,,,711468.0,1162718.2
2010-05-05,6,11,21,34,35,44,17,771031.5,JP,711468.0,0.0,,,,88,1653.7,145525.6,,,,5057,47.9,242230.3,,,,81548,4.7,383275.6,,,,,711468.0
2010-05-02,7,14,17,19,23,42,6,1559794.8,1,748543.2,748543.2,,,,101,1515.9,153105.9,,,,5415,47.1,255046.5,,,,93744,4.3,403099.2,,,,,748543.2
2010-04-28,5,10,25,32,37,45,15,2851374.2,2,885412.3,1770824.6,,,,141,1445.6,203829.6,,,,6125,55.4,339325.0,,,,107479,5.0,537395.0,,,,774287.3,111125.0
2010-04-25,12,14,15,18,25,28,4,841708.2,JP,774287.3,0.0,,,,104,1522.8,158371.2,,,,5266,50.1,263826.6,,,,87398,4.8,419510.4,,,,,774287.3
2010-04-21,1,3,6,18,21,22,42,2846520.5,2,890666.8,1781333.6,,,,212,952.9,202014.8,,,,8913,37.7,336020.1,,,,131788,4.0,527152.0,,,,793620.9,97045.9
